Date,Open,High,Low,Close,Adj Close,Volume
2014-10-22,107.459999,108.0,105.769997,105.839996,96.443924,1950200
2014-10-23,106.849998,106.879997,105.099998,105.400002,96.042976,2040300
2014-10-24,105.379997,106.949997,105.330002,106.900002,97.409821,1184800
2014-10-27,106.519997,108.290001,106.519997,108.169998,98.56707,1608500
2014-10-28,108.730003,109.040001,108.230003,109.040001,99.359833,1314900
2014-10-29,108.870003,109.220001,107.75,108.370003,98.749321,1243700
2014-10-30,108.370003,109.620003,107.980003,108.959999,99.286934,1053000
2014-10-31,109.830002,110.129997,109.120003,109.300003,99.596779,1720500
2014-11-03,109.470001,109.690002,108.510002,108.800003,99.141144,1281800
2014-11-04,108.919998,110.379997,108.900002,109.730003,99.988586,2090800
2014-11-05,110.709999,110.709999,109.370003,110.5,100.690231,1327700
2014-11-06,110.5,110.800003,110.040001,110.730003,100.899811,781100
2014-11-07,110.550003,111.099998,110.440002,110.809998,100.972702,1007100
2014-11-10,110.900002,111.510002,110.540001,111.510002,101.610558,1028500
2014-11-11,111.459999,111.739998,110.949997,111.019997,101.16404,735000
2014-11-12,110.57,110.870003,110.389999,110.769997,100.936249,985800
2014-11-13,111.169998,111.330002,110.290001,110.650002,100.826904,1265600
2014-11-14,110.529999,111.57,110.389999,110.620003,100.799576,1670600
2014-11-17,110.449997,111.230003,110.339996,111.139999,101.273399,1097700
2014-11-18,110.720001,111.760002,110.720001,111.230003,101.355415,1026200
2014-11-19,110.980003,112.330002,110.839996,112.32,102.34864,1949600
2014-11-20,111.440002,112.93,111.440002,112.68,102.676704,1379200
2014-11-21,113.459999,113.709999,112.25,112.559998,102.567329,1614000
2014-11-24,113.050003,113.43,112.809998,113.389999,103.323647,1172800
2014-11-25,113.589996,113.779999,112.889999,113.550003,103.46946,1691300
2014-11-26,113.809998,114.110001,113.410004,114.029999,103.906845,1053100
2014-11-28,114.199997,115.040001,113.959999,114.339996,104.189308,579900
2014-12-01,114.0,115.230003,114.0,114.870003,104.672264,1461200
2014-12-02,114.830002,115.099998,114.449997,114.980003,104.772507,1403400
2014-12-03,114.82,115.849998,114.360001,115.68,105.41037,1907600
2014-12-04,116.080002,116.379997,115.529999,116.129997,105.820404,1343700
2014-12-05,116.260002,116.919998,115.620003,116.07,105.765739,1242600
2014-12-08,116.339996,117.889999,116.110001,117.580002,107.141685,1502600
2014-12-09,116.559998,117.040001,115.639999,116.059998,105.756622,1278300
2014-12-10,115.309998,116.790001,114.809998,114.870003,104.672264,1574900
2014-12-11,115.360001,116.220001,114.839996,115.089996,104.872726,1463400
2014-12-12,114.379997,115.410004,113.25,113.32,103.259872,1481400
2014-12-15,112.900002,113.690002,111.099998,111.599998,102.279228,2259300
2014-12-16,111.400002,113.080002,110.739998,110.739998,101.491066,1600100
2014-12-17,111.019997,112.839996,110.900002,112.690002,103.746635,2034100
2014-12-18,113.669998,114.540001,113.230003,114.540001,105.449791,1632900
2014-12-19,114.879997,115.300003,113.050003,114.699997,105.597107,2486000
2014-12-22,114.699997,115.559998,114.639999,115.339996,106.18631,1190300
2014-12-23,115.760002,116.480003,115.330002,116.209999,106.987267,1185500
2014-12-24,116.279999,116.760002,115.629997,116.029999,106.821556,465800
2014-12-26,116.269997,116.660004,115.889999,116.209999,106.987267,569700
2014-12-29,116.059998,117.480003,116.019997,116.470001,107.226646,690100
2014-12-30,116.389999,116.75,115.629997,116.269997,107.042503,667600
2014-12-31,116.400002,116.669998,114.870003,114.879997,105.762825,869900
2015-01-02,115.379997,115.769997,113.599998,114.440002,105.357742,854600
2015-01-05,114.709999,114.709999,112.260002,112.57,103.636139,1532300
2015-01-06,113.059998,113.199997,111.089996,111.580002,102.724716,1768700
2015-01-07,112.599998,113.269997,111.860001,113.169998,104.18853,1570300
2015-01-08,113.989998,115.25,113.800003,115.0,105.873306,1348100
2015-01-09,114.580002,115.029999,113.209999,113.370003,104.37265,1349000
2015-01-12,113.190002,113.82,111.57,112.0,103.111389,1206400
2015-01-13,113.139999,114.230003,111.639999,112.169998,103.267891,1614300
2015-01-14,107.5,110.790001,107.5,109.849998,101.132027,1742400
2015-01-15,110.470001,111.239998,109.589996,109.82,101.104401,1345700
2015-01-16,109.660004,111.830002,109.660004,111.75,102.881226,1466500
2015-01-20,112.139999,112.370003,109.839996,110.470001,101.702805,1393200
2015-01-21,110.32,111.07,109.550003,110.540001,101.767258,1202800
2015-01-22,111.68,113.580002,110.760002,113.43,104.427902,1840300
2015-01-23,113.489998,113.709999,112.610001,112.879997,103.921539,1070200
2015-01-26,112.489998,113.220001,111.940002,112.900002,103.939964,1181900
2015-01-27,112.400002,112.470001,111.290001,111.300003,102.466934,1597200
2015-01-28,112.029999,112.889999,109.209999,109.300003,100.625679,2010000
2015-01-29,109.589996,110.209999,108.43,110.129997,101.389786,1484400
2015-01-30,109.18,109.650002,107.860001,107.959999,99.392014,2187900
2015-02-02,107.900002,109.440002,107.230003,109.309998,100.634865,1725900
2015-02-03,110.050003,111.059998,109.519997,111.010002,102.199966,1254800
2015-02-04,110.849998,112.300003,110.43,111.620003,102.761536,1509000
2015-02-05,111.230003,113.360001,110.889999,113.099998,104.1241,1383200
2015-02-06,113.510002,113.830002,112.68,112.879997,103.921539,1276400
2015-02-09,112.07,112.559998,111.709999,111.970001,103.083778,859700
2015-02-10,113.0,113.0,111.629997,111.75,102.881226,1213300
2015-02-11,111.970001,112.800003,111.669998,112.459999,103.534866,780000
2015-02-12,112.529999,113.059998,112.309998,112.959999,103.995193,812400
2015-02-13,112.480003,113.449997,112.330002,113.050003,104.078064,608500
2015-02-17,113.559998,114.349998,112.940002,113.910004,104.869797,1227900
2015-02-18,113.910004,113.989998,113.050003,113.709999,104.685661,865400
2015-02-19,113.489998,114.279999,113.199997,113.919998,104.878998,767000
2015-02-20,113.580002,114.730003,112.970001,114.5,105.412971,1242200
2015-02-23,114.239998,114.32,113.150002,113.559998,104.547569,1313100
2015-02-24,113.459999,114.690002,113.309998,114.510002,105.422188,1407200
2015-02-25,114.040001,114.93,114.040001,114.230003,105.164398,1170800
2015-02-26,114.110001,114.879997,113.959999,114.779999,105.670753,1083600
2015-02-27,115.010002,115.099998,113.989998,114.010002,104.961868,1345800
2015-03-02,114.010002,114.669998,113.599998,114.370003,105.293289,1239700
2015-03-03,113.849998,114.470001,113.18,113.830002,104.796158,1141600
2015-03-04,113.75,113.75,112.339996,112.599998,103.663765,1277700
2015-03-05,112.599998,113.339996,112.419998,113.190002,104.20694,827000
2015-03-06,113.089996,113.809998,111.800003,111.980003,103.092979,1476400
2015-03-09,112.150002,113.169998,111.919998,112.830002,103.875511,797400
2015-03-10,111.75,112.010002,110.080002,110.110001,101.371384,1127900
2015-03-11,110.110001,111.169998,110.110001,110.82,102.555923,879300
2015-03-12,111.519997,112.800003,111.410004,112.690002,104.286484,902100
2015-03-13,112.529999,112.669998,111.150002,111.739998,103.407318,1322200
2015-03-16,112.139999,114.160004,111.879997,114.0,105.498787,1266300
2015-03-17,113.339996,113.82,112.699997,113.360001,104.906502,1248400
2015-03-18,113.300003,115.260002,112.639999,114.75,106.192863,1559700
2015-03-19,114.68,115.059998,113.419998,113.68,105.202644,1554400
2015-03-20,113.629997,114.139999,113.410004,113.540001,105.073097,3764500
2015-03-23,113.830002,114.699997,113.540001,113.540001,105.073097,2442800
2015-03-24,113.129997,113.690002,112.339996,112.349998,103.971832,1032600
2015-03-25,112.220001,112.989998,111.589996,111.589996,103.268509,1171900
2015-03-26,110.839996,111.870003,110.839996,111.260002,102.96312,1078200
2015-03-27,110.839996,111.300003,110.440002,110.900002,103.23307,1225900
2015-03-30,111.410004,112.720001,111.25,112.209999,104.452484,961000
2015-03-31,111.239998,112.010002,110.68,111.489998,103.782265,1131200
2015-04-01,112.459999,112.720001,110.730003,110.989998,103.316849,1389500
2015-04-02,110.949997,111.529999,110.620003,111.199997,103.512329,1170500
2015-04-06,110.419998,111.82,110.139999,111.260002,103.568169,965300
2015-04-07,111.269997,111.889999,111.129997,111.349998,103.651947,1071900
2015-04-08,111.160004,111.93,110.910004,111.239998,103.549568,1346500
2015-04-09,111.209999,111.970001,110.970001,111.760002,104.033623,893600
2015-04-10,111.790001,112.120003,111.489998,111.900002,104.16394,657200
2015-04-13,111.650002,112.580002,111.650002,111.940002,104.201187,739200
2015-04-14,111.480003,111.989998,110.860001,111.910004,104.173241,1183500
2015-04-15,112.059998,112.629997,111.760002,111.870003,104.136009,858400
2015-04-16,111.790001,112.660004,111.220001,112.370003,104.601448,1166800
2015-04-17,111.519997,111.709999,109.760002,110.139999,102.525604,1570000
2015-04-20,110.790001,111.489998,110.760002,111.160004,103.475105,1043900
2015-04-21,111.220001,111.330002,108.809998,109.010002,101.473724,2888200
2015-04-22,108.279999,109.290001,106.82,107.860001,100.403236,2567200
2015-04-23,107.580002,108.610001,107.440002,108.309998,100.822105,1714400
2015-04-24,108.510002,108.809998,108.0,108.510002,101.008293,1404400
2015-04-27,108.93,108.980003,107.650002,107.879997,100.421852,1545400
2015-04-28,107.459999,109.080002,107.459999,108.760002,101.241013,1315900
2015-04-29,108.57,108.870003,107.730003,108.040001,100.570793,1282800
2015-04-30,108.25,108.75,106.699997,106.989998,99.593391,1450200
2015-05-01,107.379997,107.870003,107.010002,107.629997,100.189133,798100
2015-05-04,107.68,108.029999,107.279999,107.440002,100.012253,1429900
2015-05-05,106.949997,107.730003,106.800003,107.080002,99.677162,1265800
2015-05-06,107.379997,107.5,106.269997,106.919998,99.528206,1032100
2015-05-07,107.089996,107.980003,106.470001,107.650002,100.207756,1218400
2015-05-08,108.400002,108.809998,108.080002,108.779999,101.259621,888000
2015-05-11,108.389999,108.779999,107.940002,108.279999,100.794197,950900
2015-05-12,107.769997,107.870003,106.650002,107.050003,99.649239,1870800
2015-05-13,107.050003,107.720001,106.900002,107.199997,99.788864,1326300
2015-05-14,107.75,108.629997,107.510002,108.589996,101.082748,1383600
2015-05-15,108.389999,108.849998,107.940002,108.150002,100.673187,873000
2015-05-18,108.309998,108.889999,108.139999,108.739998,101.222397,1162000
2015-05-19,109.0,109.169998,108.400002,108.940002,101.408577,973000
2015-05-20,108.860001,109.290001,108.379997,109.110001,101.566818,830900
2015-05-21,108.839996,109.169998,108.510002,108.900002,101.371338,1041600
2015-05-22,108.779999,108.989998,108.449997,108.660004,101.147934,1552700
2015-05-26,108.300003,108.599998,106.660004,106.779999,99.397903,2065000
2015-05-27,107.220001,107.510002,106.809998,107.349998,99.92849,1211000
2015-05-28,106.970001,107.669998,106.660004,107.580002,100.142601,847700
2015-05-29,107.309998,107.480003,106.440002,106.480003,99.118645,1177500
2015-06-01,106.82,106.980003,106.010002,106.370003,99.016243,995400
2015-06-02,106.089996,106.75,105.82,106.370003,99.016243,910800
2015-06-03,106.900002,107.050003,106.300003,106.879997,99.490982,1107600
2015-06-04,106.0,106.889999,105.68,105.809998,98.494972,1505700
2015-06-05,106.059998,106.510002,104.419998,104.68,97.443069,2081000
2015-06-08,104.610001,105.059998,103.269997,103.300003,96.158501,1439600
2015-06-09,103.279999,103.769997,102.650002,103.519997,96.363266,2682600
2015-06-10,104.18,105.57,104.029999,105.059998,97.796791,1416100
2015-06-11,105.07,106.300003,105.0,105.989998,98.662506,1013100
2015-06-12,105.589996,105.93,105.080002,105.480003,98.187767,828100
2015-06-15,104.480003,105.910004,104.309998,105.43,98.141235,1433300
2015-06-16,105.330002,106.519997,105.220001,106.279999,98.932457,1169600
2015-06-17,106.540001,106.830002,105.620003,106.330002,98.979027,978700
2015-06-18,106.169998,107.849998,106.169998,107.660004,100.217064,1222700
2015-06-19,107.209999,107.510002,105.949997,106.010002,98.681137,1364100
2015-06-22,106.480003,106.730003,105.82,106.129997,98.792839,876900
2015-06-23,106.489998,107.220001,105.919998,106.410004,99.053482,849600
2015-06-24,106.18,106.260002,105.220001,105.230003,98.482597,1409700
2015-06-25,103.18,104.199997,102.260002,102.75,96.161621,6178800
2015-06-26,101.75,103.980003,99.550003,103.470001,97.471024,2632900
2015-06-29,102.889999,103.080002,101.480003,101.599998,95.709435,2367000
2015-06-30,102.650002,102.730003,101.599998,101.68,95.784798,1777400
2015-07-01,109.800003,110.839996,101.349998,102.489998,96.547844,17646700
2015-07-02,100.790001,105.57,100.07,103.739998,97.725357,5568400
2015-07-06,102.650002,103.779999,102.540001,103.330002,97.339149,2979200
2015-07-07,103.57,104.580002,102.599998,104.459999,98.40361,3819900
2015-07-08,103.699997,103.980003,102.43,102.639999,96.68914,2794800
2015-07-09,104.160004,104.230003,102.919998,103.489998,97.489845,3004100
2015-07-10,104.709999,104.709999,103.489998,103.839996,97.819557,2404300
2015-07-13,104.800003,104.959999,103.839996,104.230003,98.186958,1685500
2015-07-14,103.93,104.209999,103.209999,103.629997,97.621735,2703400
2015-07-15,103.550003,104.110001,102.629997,103.779999,97.763039,3798900
2015-07-16,104.730003,104.82,104.0,104.360001,98.309433,2759400
2015-07-17,104.43,104.43,103.360001,104.139999,98.102173,1699900
2015-07-20,104.059998,104.389999,103.739998,104.220001,98.177536,2106800
2015-07-21,104.32,104.510002,103.209999,103.879997,97.857246,3133800
2015-07-22,106.129997,106.739998,104.790001,106.589996,100.410126,4582500
2015-07-23,106.519997,107.120003,105.339996,106.449997,100.278236,3197500
2015-07-24,106.190002,107.099998,106.07,106.440002,100.268822,2060600
2015-07-27,106.120003,108.010002,106.099998,107.0,100.796356,3007100
2015-07-28,107.459999,107.739998,106.93,107.620003,101.380417,2554600
2015-07-29,107.519997,108.419998,107.110001,107.989998,101.728958,1918200
2015-07-30,107.599998,108.739998,107.599998,108.589996,102.294167,1531900
2015-07-31,109.970001,110.199997,108.57,108.769997,102.46373,4031400
2015-08-03,108.68,110.82,108.550003,110.739998,104.319527,2660000
2015-08-04,110.620003,111.18,110.269997,110.370003,103.970978,2368600
2015-08-05,110.919998,111.629997,110.5,111.129997,104.686897,2394700
2015-08-06,111.279999,111.32,109.709999,110.139999,103.754303,1951700
2015-08-07,109.940002,110.010002,109.339996,109.860001,103.490547,1466000
2015-08-10,110.599998,111.040001,109.849998,110.110001,103.726051,1589800
2015-08-11,109.199997,110.540001,109.199997,109.980003,103.603584,1788400
2015-08-12,109.32,109.389999,107.809998,109.129997,102.802856,1807200
2015-08-13,107.919998,109.529999,107.620003,108.980003,102.661568,1516100
2015-08-14,109.190002,109.720001,108.790001,109.669998,103.311546,1326200
2015-08-17,109.580002,110.449997,108.93,109.989998,103.613007,1391200
2015-08-18,109.790001,110.540001,109.489998,110.480003,104.0746,1458600
2015-08-19,109.739998,110.529999,109.040001,109.730003,103.36808,1917900
2015-08-20,108.769997,109.07,107.449997,107.5,101.267357,2499100
2015-08-21,106.730003,107.25,105.019997,105.07,98.978249,2685300
2015-08-24,99.779999,103.75,96.0,101.32,95.445686,5703900
2015-08-25,104.360001,104.360001,99.620003,99.720001,93.938446,3455300
2015-08-26,101.660004,102.25,99.57,101.849998,95.944939,3644400
2015-08-27,102.860001,104.029999,101.669998,103.639999,97.631157,2837100
2015-08-28,103.349998,103.739998,101.739998,102.709999,96.755089,2426600
2015-08-31,102.309998,102.629997,101.300003,102.160004,96.236969,2195500
2015-09-01,100.379997,101.019997,99.220001,99.720001,93.938446,3025600
2015-09-02,100.68,101.120003,99.5,100.629997,94.795677,2130000
2015-09-03,101.07,101.970001,100.989998,101.669998,95.775383,2136300
2015-09-04,100.400002,100.730003,99.550003,100.160004,94.352936,2508900
2015-09-08,101.470001,102.110001,100.580002,101.970001,96.057991,1950400
2015-09-09,102.790001,103.260002,100.559998,100.730003,94.889885,1830700
2015-09-10,100.730003,101.489998,100.330002,100.739998,94.899292,1683300
2015-09-11,100.349998,101.07,100.25,100.860001,95.012329,1591600
2015-09-14,101.059998,101.059998,99.980003,100.209999,94.400032,1650900
2015-09-15,100.419998,101.629997,99.949997,101.300003,95.426842,1935000
2015-09-16,101.330002,101.949997,101.129997,101.809998,95.907265,1405600
2015-09-17,101.910004,102.870003,101.379997,101.550003,96.200943,2626500
2015-09-18,99.790001,101.230003,99.589996,99.919998,94.656792,3548200
2015-09-21,100.629997,101.959999,100.269997,101.68,96.324089,2327500
2015-09-22,100.699997,101.269997,100.309998,100.980003,95.660965,2647200
2015-09-23,100.870003,102.150002,100.550003,101.339996,96.001999,2540500
2015-09-24,100.529999,101.769997,100.150002,101.550003,96.200943,1989600
2015-09-25,102.889999,104.239998,102.419998,103.419998,97.972435,2657600
2015-09-28,102.209999,103.040001,100.330002,100.900002,96.208466,2657400
2015-09-29,100.830002,101.790001,100.110001,101.589996,96.866356,2097800
2015-09-30,102.389999,103.550003,102.139999,103.400002,98.592216,2983100
2015-10-01,103.230003,103.330002,100.940002,102.290001,97.533821,3354300
2015-10-02,100.879997,102.720001,100.339996,102.720001,97.943825,2019600
2015-10-05,103.470001,104.650002,103.419998,104.330002,99.478958,2184600
2015-10-06,103.599998,104.089996,102.93,103.290001,98.487328,2078400
