Date,Open,High,Low,Close,Adj Close,Volume
2014-10-22,100.730003,100.75,99.010002,99.059998,90.096115,3564900
2014-10-23,100.029999,101.239998,100.029999,100.480003,91.387627,4168000
2014-10-24,102.949997,103.239998,100.400002,100.589996,91.487671,4249700
2014-10-27,100.529999,102.389999,100.220001,102.25,92.997452,4172900
2014-10-28,102.5,103.010002,102.309998,102.900002,93.588646,3530500
2014-10-29,102.93,103.449997,101.510002,102.620003,93.333992,2727200
2014-10-30,102.010002,103.790001,101.910004,103.290001,93.943367,3020000
2014-10-31,104.599998,105.839996,104.559998,104.910004,95.416748,5470400
2014-11-03,104.910004,105.720001,104.660004,105.639999,96.080696,3592400
2014-11-04,105.730003,108.0,105.720001,107.080002,97.390396,4777300
2014-11-05,107.940002,108.07,106.82,107.540001,97.808762,3124900
2014-11-06,107.779999,108.389999,107.330002,108.290001,98.490898,2990400
2014-11-07,108.5,108.599998,107.769997,108.330002,98.527283,3172300
2014-11-10,108.330002,109.300003,107.93,109.050003,99.182129,3635600
2014-11-11,109.239998,109.400002,108.379997,108.760002,98.918373,2746900
2014-11-12,108.440002,108.739998,107.760002,108.620003,98.791054,3569500
2014-11-13,108.610001,108.849998,106.18,107.790001,98.644615,5920600
2014-11-14,107.93,107.980003,106.480003,106.830002,97.766068,4476100
2014-11-17,106.75,106.980003,106.239998,106.470001,97.436623,2918400
2014-11-18,106.82,106.910004,105.970001,106.029999,97.033943,3360700
2014-11-19,105.830002,106.18,105.379997,105.639999,96.677032,3621400
2014-11-20,105.339996,107.339996,105.160004,106.709999,97.65625,6990400
2014-11-21,107.610001,108.550003,107.169998,107.349998,98.241951,3807100
2014-11-24,107.650002,107.980003,107.239998,107.260002,98.159592,2689100
2014-11-25,107.230003,107.68,106.959999,107.120003,98.031456,2735900
2014-11-26,107.129997,107.389999,106.720001,106.980003,97.903343,1783900
2014-11-28,109.199997,111.089996,108.800003,109.919998,100.593895,3988800
2014-12-01,110.300003,111.32,109.059998,109.790001,100.47493,4819000
2014-12-02,110.330002,111.160004,110.040001,110.410004,101.042336,3354000
2014-12-03,110.779999,111.220001,110.309998,110.900002,101.490753,3428900
2014-12-04,110.779999,110.779999,109.699997,110.43,101.060631,2402200
2014-12-05,110.629997,111.25,110.370003,110.980003,101.563972,1912400
2014-12-08,111.099998,111.099998,110.010002,110.209999,100.859283,3085400
2014-12-09,109.269997,110.089996,108.620003,110.029999,100.694557,2961300
2014-12-10,110.190002,111.239998,109.349998,110.059998,100.722023,4480700
2014-12-11,110.440002,111.57,110.129997,110.629997,101.243645,3574800
2014-12-12,110.349998,111.220001,109.949997,110.0,100.667107,4212900
2014-12-15,110.169998,111.5,110.059998,110.75,101.353485,4275700
2014-12-16,110.269997,111.400002,109.830002,109.830002,100.511536,4884300
2014-12-17,108.82,109.0,106.470001,108.550003,99.340126,6501500
2014-12-18,109.730003,111.099998,109.309998,110.93,101.518204,3766100
2014-12-19,110.800003,111.989998,110.370003,110.959999,101.545654,5581100
2014-12-22,111.370003,112.0,111.010002,112.0,102.497421,2349800
2014-12-23,112.089996,113.099998,112.089996,112.449997,102.909241,2664400
2014-12-24,112.82,113.07,112.410004,112.410004,102.872635,1283300
2014-12-26,112.440002,112.580002,111.800003,111.93,102.433365,1289600
2014-12-29,111.779999,112.660004,111.480003,112.449997,102.909241,1760600
2014-12-30,112.300003,112.910004,111.739998,112.139999,102.625549,2346100
2014-12-31,112.449997,112.699997,111.07,111.169998,101.737846,1393800
2015-01-02,111.269997,111.650002,109.400002,110.379997,101.014862,2662900
2015-01-05,109.989998,109.989998,107.959999,108.169998,98.992363,3519600
2015-01-06,108.169998,108.870003,106.519997,107.459999,98.342613,3808900
2015-01-07,108.260002,108.769997,107.589996,108.459999,99.257759,1949500
2015-01-08,109.290001,110.629997,109.290001,110.410004,101.042336,2876100
2015-01-09,110.43,110.650002,109.120003,109.599998,100.301041,2059700
2015-01-12,109.919998,110.599998,109.099998,109.639999,100.337662,2196400
2015-01-13,110.489998,111.870003,109.43,110.110001,100.767784,3233600
2015-01-14,109.019997,109.68,108.440002,109.370003,100.090561,2981000
2015-01-15,109.849998,110.360001,109.040001,109.290001,100.017357,2847300
2015-01-16,109.300003,110.339996,108.459999,110.300003,100.941666,4495200
2015-01-20,110.870003,111.620003,109.839996,111.309998,101.865959,4090600
2015-01-21,111.120003,112.32,110.790001,111.68,102.204582,2144300
2015-01-22,112.459999,114.400002,111.900002,114.25,104.556511,3008100
2015-01-23,103.699997,104.980003,102.699997,102.93,94.196953,19260500
2015-01-26,101.699997,102.5,99.599998,102.349998,93.666161,10903700
2015-01-27,100.559998,101.940002,100.559998,100.849998,92.293442,4766300
2015-01-28,101.160004,101.910004,99.199997,99.300003,90.874947,5481400
2015-01-29,99.260002,100.699997,98.290001,100.419998,91.899925,4648300
2015-01-30,99.540001,101.269997,98.809998,98.839996,90.453979,5916300
2015-02-02,99.0,100.260002,98.339996,100.129997,91.634529,3811800
2015-02-03,100.889999,101.639999,99.239998,100.57,92.037209,5579100
2015-02-04,100.07,101.260002,99.839996,100.529999,92.00058,4278600
2015-02-05,100.989998,102.239998,100.699997,101.459999,92.851677,4026400
2015-02-06,101.129997,101.559998,100.32,100.669998,92.128693,2941600
2015-02-09,100.32,100.980003,99.870003,100.459999,91.936531,2626200
2015-02-10,100.839996,101.309998,100.150002,101.080002,92.503922,2750900
2015-02-11,101.099998,101.769997,100.519997,100.910004,92.348351,2826100
2015-02-12,100.870003,101.68,100.559998,101.410004,92.805923,2981600
2015-02-13,101.169998,101.970001,101.099998,101.790001,93.153694,2106000
2015-02-17,101.900002,102.82,101.660004,102.510002,93.812607,3814800
2015-02-18,102.510002,102.800003,102.050003,102.620003,93.913261,2345000
2015-02-19,102.059998,102.459999,101.639999,101.699997,93.738129,2435200
2015-02-20,101.489998,102.050003,100.949997,101.959999,93.977783,3411700
2015-02-23,102.089996,102.089996,101.449997,101.769997,93.80265,1728100
2015-02-24,101.75,102.419998,101.639999,102.32,94.309608,2715800
2015-02-25,102.449997,102.580002,101.75,101.959999,93.977783,2215100
2015-02-26,101.68,102.18,101.5,101.860001,93.885612,2125500
